100.0	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000	0.00120000
