200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
300.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
600.0	0.0	0.0	44.0	0.0	44.0	0.0	0.0	48.0	0.0	48.0
700.0	44.0	0.0	50.0	0.0	50.0	48.0	0.0	50.0	0.0	46.0
800.0	50.0	0.0	50.0	0.0	0.0	46.0	0.0	50.0	0.0	0.0
900.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0
1000.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0
