84.0	3.0	0.0
88.0	3.0	0.0
92.0	3.0	0.0
96.0	4.0	0.0
100.0	4.0	0.0
184.0	1.0	0.0
188.0	1.0	0.0
192.0	1.0	0.0
196.0	1.0	0.0
200.0	1.0	0.0
284.0	1.0	0.0
288.0	1.0	0.0
292.0	1.0	0.0
296.0	1.0	0.0
300.0	1.0	0.0
384.0	1.0	0.0
388.0	1.0	0.0
392.0	1.0	0.0
396.0	1.0	0.0
400.0	1.0	0.0
484.0	1.0	0.0
488.0	1.0	0.0
492.0	1.0	0.0
496.0	1.0	0.0
500.0	1.0	0.0
584.0	1.0	0.0
588.0	1.0	0.0
592.0	3.0	0.0
596.0	1.0	0.0
600.0	3.0	0.0
684.0	3.0	0.0
688.0	1.0	0.0
692.0	1.0	0.0
696.0	1.0	0.0
700.0	4.0	0.0
784.0	4.0	0.0
788.0	1.0	0.0
792.0	1.0	0.0
796.0	1.0	0.0
800.0	1.0	0.0
884.0	1.0	0.0
888.0	1.0	0.0
892.0	4.0	0.0
896.0	1.0	0.0
900.0	1.0	0.0
984.0	1.0	0.0
988.0	1.0	0.0
992.0	1.0	0.0
996.0	1.0	0.0
1000.0	1.0	0.0
